product_name,brand,price,discount_price,img_url,quantity,category,sub_category,absolute_url
Chicken Seekh Kabab Nawabi,Fresho,400.0,280.0,https://www.bigbasket.com/media/uploads/p/l/40197968_2-fresho-chicken-seekh-kabab-nawabi.jpg,500 g,"Eggs, Meat & Fish",Chicken Sausages,https://www.bigbasket.com/pd/40197968/fresho-chicken-seekh-kabab-nawabi-500-g/
Green Chilli Sauce,Tasties,165.0,118.5,https://www.bigbasket.com/media/uploads/p/l/1216472_1-tasties-green-chilli-sauce.jpg,3x200 g,Snacks & Branded Foods,Chilli & Soya Sauce,https://www.bigbasket.com/pd/1216472/tasties-green-chilli-sauce-3x200-g/
Green Chilli Sauce,Tasties,55.0,42.0,https://www.bigbasket.com/media/uploads/p/l/40214655_3-tasties-green-chilli-sauce.jpg,200 g,Snacks & Branded Foods,Chilli & Soya Sauce,https://www.bigbasket.com/pd/40214655/tasties-green-chilli-sauce-200-g/
HappyChef 100% Durum Wheat Pasta-Fusilli 500 g & Knorr Pizza-Pasta Sauce 200g,bb Combo,215.0,159.0,https://www.bigbasket.com/media/uploads/p/l/1221477_3-bb-combo-happychef-100-durum-wheat-pasta-fusilli-500-g-knorr-pizza-pasta-sauce-200g.jpg,Combo,Gourmet & World Food,Pastas & Spaghetti,https://www.bigbasket.com/pd/1221477/bb-combo-happychef-100-durum-wheat-pasta-fusilli-500-g-knorr-pizza-pasta-sauce-200g-combo/
"Multi-Millet Jowar, Bajra & Ragi Pasta - Spirali",HappyChef,245.0,139.0,https://www.bigbasket.com/media/uploads/p/l/40129125_10-happychef-pasta-multi-millet.jpg,500 g,Gourmet & World Food,Pastas & Spaghetti,https://www.bigbasket.com/pd/40129125/happychef-pasta-multi-millet-500-g/
Pasta - Multi-Millet,HappyChef,490.0,249.0,https://www.bigbasket.com/media/uploads/p/l/1213503_2-happychef-pasta-multi-millet.jpg,2x500 g,Gourmet & World Food,Pastas & Spaghetti,https://www.bigbasket.com/pd/1213503/happychef-pasta-multi-millet-2x500-g/
100% Natural Cold Pressed Juice - Grapefruit,Raw Pressery,700.0,560.0,https://www.bigbasket.com/media/uploads/p/l/1209497_4-raw-pressery-100-natural-cold-pressed-juice-grapefruit.jpg,4x250 ml,Beverages,"Unsweetened, Cold Press",https://www.bigbasket.com/pd/1209497/raw-pressery-100-natural-cold-pressed-juice-grapefruit-4x250-ml/
Cold Extracted Juice - Grapefruit,Raw Pressery,950.0,665.0,https://www.bigbasket.com/media/uploads/p/l/1209481_5-raw-pressery-cold-extracted-juice-grapefruit.jpg,2x1 L,Beverages,"Unsweetened, Cold Press",https://www.bigbasket.com/pd/1209481/raw-pressery-cold-extracted-juice-grapefruit-2x1-l/
Cold Extracted Juice - Grapefruit,Raw Pressery,475.0,356.25,https://www.bigbasket.com/media/uploads/p/l/40157810_4-raw-pressery-cold-extracted-juice-grapefruit.jpg,1 L,Beverages,"Unsweetened, Cold Press",https://www.bigbasket.com/pd/40157810/raw-pressery-cold-extracted-juice-grapefruit-1-l/
Cold Extracted Juice - Grapefruit,Raw Pressery,175.0,140.0,https://www.bigbasket.com/media/uploads/p/l/40124700_4-raw-pressery-cold-extracted-juice-grapefruit.jpg,250 ml,Beverages,"Unsweetened, Cold Press",https://www.bigbasket.com/pd/40124700/raw-pressery-cold-extracted-juice-grapefruit-250-ml/
Cold Pressed Juice - Grapefruit,Raw Pressery,350.0,262.5,https://www.bigbasket.com/media/uploads/p/l/1206927_2-raw-pressery-cold-pressed-juice-grapefruit.jpg,2x250 ml,Beverages,Juices,https://www.bigbasket.com/pd/1206927/raw-pressery-cold-pressed-juice-grapefruit-2x250-ml/
100% Durum Wheat Pasta - Fusilli,HappyChef,155.0,99.0,https://www.bigbasket.com/media/uploads/p/l/40112465_9-happychef-durum-wheat-pasta-fusilli.jpg,500 g,Gourmet & World Food,Pastas & Spaghetti,https://www.bigbasket.com/pd/40112465/happychef-durum-wheat-pasta-fusilli-500-g/
Durum Wheat Pasta - Fusilli,HappyChef,310.0,182.38,https://www.bigbasket.com/media/uploads/p/l/1213495_4-happychef-durum-wheat-pasta-fusilli.jpg,2x500 g,Gourmet & World Food,Pastas & Spaghetti,https://www.bigbasket.com/pd/1213495/happychef-durum-wheat-pasta-fusilli-2x500-g/
"Desi Rohu Fish Steak - Fresh & Juicy, Marinated, Ready To Cook",Fresho,229.0,139.0,https://www.bigbasket.com/media/uploads/p/l/40240474_4-fresho-desi-rohu-fish-steak-fresh-juicy-marinated-ready-to-cook.jpg,500 g,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/40240474/fresho-desi-rohu-fish-steak-fresh-juicy-marinated-ready-to-cook-500-g-vacuum/
"Desi Rohu Fish Steak - Fresh & Juicy, Marinated, Ready To Cook",Fresho,147.0,89.0,https://www.bigbasket.com/media/uploads/p/l/40240475_4-fresho-desi-rohu-fish-steak-fresh-juicy-marinated-ready-to-cook.jpg,250 g,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/40240475/fresho-desi-rohu-fish-steak-fresh-juicy-marinated-ready-to-cook-250-g-vacuum/
"Chicken - Thigh Boneless, Without Skin",Fresho,666.0,479.0,https://www.bigbasket.com/media/uploads/p/l/40085976_1-fresho-chicken-thigh-boneless-without-skin.jpg,1 kg,"Eggs, Meat & Fish",Fresh Chicken,https://www.bigbasket.com/pd/40085976/fresho-chicken-thigh-boneless-without-skin-1-kg/
Premium Raw Melon Seeds,Happilo,125.0,90.0,https://www.bigbasket.com/media/uploads/p/l/40169376_3-happilo-premium-raw-melon-seeds.jpg,250 g,Gourmet & World Food,Roasted Seeds & Nuts,https://www.bigbasket.com/pd/40169376/happilo-premium-raw-melon-seeds-250-g-pouch/
Natives Chia Seeds,Himalayan Natives,185.0,138.75,https://www.bigbasket.com/media/uploads/p/l/40204838_4-himalayan-natives-natives-chia-seeds.jpg,150 g,"Foodgrains, Oil & Masala",Other Dry Fruits,https://www.bigbasket.com/pd/40204838/himalayan-natives-natives-chia-seeds-150-g/
Chia Seeds,Himalayan Natives,450.0,405.0,https://www.bigbasket.com/media/uploads/p/l/40198167_3-himalayan-natives-chia-seeds.jpg,450 g,"Foodgrains, Oil & Masala",Cereals & Millets,https://www.bigbasket.com/pd/40198167/himalayan-natives-chia-seeds-450-g-0/
Premium Californian Roasted & Salted Pistachios - Value Pack,Happilo,1799.0,1349.25,https://www.bigbasket.com/media/uploads/p/l/40231852_3-happilo-premium-californian-roasted-salted-pistachios-value-pack.jpg,1 kg,Gourmet & World Food,Dry Fruits & Berries,https://www.bigbasket.com/pd/40231852/happilo-premium-californian-roasted-salted-pistachios-value-pack-1-kg/
Premium Wafer Bites - Orange 100 g + Hazelnut 100 g + Cappucino 100 g,Tasties,255.0,76.11,https://www.bigbasket.com/media/uploads/p/l/1212218_1-tasties-premium-wafer-bites-orange-100-g-hazelnut-100-g-cappucino-100-g.jpg,Combo,Snacks & Branded Foods,Cream Biscuits & Wafers,https://www.bigbasket.com/pd/1212218/tasties-premium-wafer-bites-orange-100-g-hazelnut-100-g-cappucino-100-g-combo/
Breakfast Delight Dry Fruits,Fresho Signature,265.0,169.02,https://www.bigbasket.com/media/uploads/p/l/1212099_1-fresho-signature-breakfast-delight-dry-fruits.jpg,Combo,Gourmet & World Food,Dry Fruits & Berries,https://www.bigbasket.com/pd/1212099/fresho-signature-breakfast-delight-dry-fruits-combo/
"Roopchand Fish - Steaks, Fresh & Flavourful",Fresho,166.0,119.0,https://www.bigbasket.com/media/uploads/p/l/40227706_1-fresho-roopchand-fish-steaks-fresh-flavourful.jpg,250 g,"Eggs, Meat & Fish",Fresh Water Fish,https://www.bigbasket.com/pd/40227706/fresho-roopchand-fish-steaks-fresh-flavourful-250-g/
"Kolkata/Bengali Kachki Fish - Whole, Uncleaned",Fresho,1056.0,759.0,https://www.bigbasket.com/media/uploads/p/l/40238160_1-fresho-kolkata-kachki-whole-uncleaned.jpg,1 kg,"Eggs, Meat & Fish",Fresh Water Fish,https://www.bigbasket.com/pd/40238160/fresho-kolkata-kachki-whole-uncleaned-1-kg/
Kolkata/Bengali Kachki - Whole Uncleaned,Fresho,277.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40238158_1-fresho-kolkata-kachki-whole-uncleaned.jpg,250 g,"Eggs, Meat & Fish",Fresh Water Fish,https://www.bigbasket.com/pd/40238158/fresho-kolkata-kachki-whole-uncleaned-250-g/
Kolkata/Bengali Kachki Fish - Whole Uncleaned,Fresho,541.0,389.0,https://www.bigbasket.com/media/uploads/p/l/40238159_1-fresho-kolkata-kachki-whole-uncleaned.jpg,500 g,"Eggs, Meat & Fish",Fresh Water Fish,https://www.bigbasket.com/pd/40238159/fresho-kolkata-kachki-whole-uncleaned-500-g/
"Peri-Peri Chicken Wings - Fresh & Juicy, Marinated, Ready To Cook",Fresho,181.0,99.0,https://www.bigbasket.com/media/uploads/p/l/40231704_2-fresho-peri-peri-chicken-wings-juicy-fresh.jpg,250 g,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/40231704/fresho-peri-peri-chicken-wings-juicy-fresh-250-g-vaccum/
"Peri-Peri Chicken Wings - Fresh & Juicy, Marinated, Ready To Cook",Fresho,608.0,369.0,https://www.bigbasket.com/media/uploads/p/l/40231702_2-fresho-peri-peri-chicken-wings-juicy-fresh.jpg,1 kg,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/40231702/fresho-peri-peri-chicken-wings-juicy-fresh-1-kg-vaccum/
"Peri-Peri Chicken Wings - Fresh & Juicy, Marinated, Ready To Cook",Fresho,328.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40231703_2-fresho-peri-peri-chicken-wings-juicy-fresh.jpg,500 g,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/40231703/fresho-peri-peri-chicken-wings-juicy-fresh-500-g-vaccum/
"Chicken Drumsticks - With Skin, Fleshy & Tender",Fresho,266.0,191.0,https://www.bigbasket.com/media/uploads/p/l/40227604_1-fresho-chicken-drumsticks-with-skin-fleshy-tender.jpg,500 g,"Eggs, Meat & Fish",Fresh Chicken,https://www.bigbasket.com/pd/40227604/fresho-chicken-drumsticks-with-skin-fleshy-tender-500-g/
"Chicken Drumstick - With Skin, Fleshy & Tender",Fresho,151.0,109.0,https://www.bigbasket.com/media/uploads/p/l/40227605_1-fresho-chicken-drumstick-with-skin-fleshy-tender.jpg,250 g,"Eggs, Meat & Fish",Fresh Chicken,https://www.bigbasket.com/pd/40227605/fresho-chicken-drumstick-with-skin-fleshy-tender-250-g/
"Peri Peri Prawns – Fresh & Juicy, Marinated, Ready To Cook",Fresho,1086.0,659.0,https://www.bigbasket.com/media/uploads/p/l/40231705_2-fresho-peri-peri-prawns-juicy.jpg,1 kg,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/40231705/fresho-peri-peri-prawns-juicy-1-kg-vaccum/
"Peri Peri Prawns – Fresh & Juicy, Marinated, Ready To Cook",Fresho,592.0,359.0,https://www.bigbasket.com/media/uploads/p/l/40231706_2-fresho-peri-peri-prawns-juicy.jpg,500 g,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/40231706/fresho-peri-peri-prawns-juicy-500-g-vaccum/
"Peri Peri Prawns – Fresh & Juicy, Marinated, Ready To Cook",Fresho,328.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40231707_2-fresho-peri-peri-prawns-juicy.jpg,250 g,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/40231707/fresho-peri-peri-prawns-juicy-250-g-vaccum/
Roopchanda Fish - Curry Cut,Fresho,151.0,109.0,https://www.bigbasket.com/media/uploads/p/l/40227704_1-fresho-roopchanda-curry-cut.jpg,250 g,"Eggs, Meat & Fish",Fresh Water Fish,https://www.bigbasket.com/pd/40227704/fresho-roopchanda-curry-cut-250-g/
Roopchanda Fish - Curry Cut,Fresho,275.0,198.0,https://www.bigbasket.com/media/uploads/p/l/40227705_1-fresho-roopchanda-fish-curry-cut.jpg,500 g,"Eggs, Meat & Fish",Fresh Water Fish,https://www.bigbasket.com/pd/40227705/fresho-roopchanda-fish-curry-cut-500-g/
Organic Jamun Honey,BB Royal,898.0,544.0,https://www.bigbasket.com/media/uploads/p/l/1213801_1-bb-royal-organic-jamun-honey.jpg,2x500 g,Snacks & Branded Foods,Honey,https://www.bigbasket.com/pd/1213801/bb-royal-organic-jamun-honey-2x500-g/
Organic Jamun Honey,BB Royal,449.0,295.0,https://www.bigbasket.com/media/uploads/p/l/40184645_8-bb-royal-organic-jamun-honey.jpg,500 g,Snacks & Branded Foods,Honey,https://www.bigbasket.com/pd/40184645/bb-royal-organic-jamun-honey-500-g/
Red Chilli Sauce,Tasties,55.0,42.0,https://www.bigbasket.com/media/uploads/p/l/40214656_3-tasties-red-chilli-sauce.jpg,200 g,Snacks & Branded Foods,Chilli & Soya Sauce,https://www.bigbasket.com/pd/40214656/tasties-red-chilli-sauce-200-g/
Red Chilli Sauce,Tasties,165.0,118.5,https://www.bigbasket.com/media/uploads/p/l/1216473_1-tasties-red-chilli-sauce.jpg,3x200 g,Snacks & Branded Foods,Chilli & Soya Sauce,https://www.bigbasket.com/pd/1216473/tasties-red-chilli-sauce-3x200-g/
No Added Sugar - Pure Belgian White Chocolate,Lindberg,295.0,199.0,https://www.bigbasket.com/media/uploads/p/l/40100818_10-lindberg-no-added-sugar-pure-belgian-white-chocolate.jpg,50 g,Gourmet & World Food,International Chocolates,https://www.bigbasket.com/pd/40100818/lindberg-no-added-sugar-pure-belgian-white-chocolate-50-g/
"BBQ Pepper Chicken Cubes - Fresh & Juicy, Marinated, Ready To Cook",Fresho,842.0,511.0,https://www.bigbasket.com/media/uploads/p/l/40231720_1-fresho-barbeque-pepper-chicken-cubes-juicy-fresh.jpg,1 kg,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/40231720/fresho-barbeque-pepper-chicken-cubes-juicy-fresh-1-kg-vaccum/
"BBQ Pepper Chicken Cubes - Fresh & Juicy, Marinated, Ready To Cook",Fresho,459.0,279.0,https://www.bigbasket.com/media/uploads/p/l/40231721_1-fresho-barbeque-pepper-chicken-cubes-juicy-fresh.jpg,500 g,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/40231721/fresho-barbeque-pepper-chicken-cubes-juicy-fresh-500-g-vaccum/
"BBQ Pepper Chicken Cubes - Fresh & Juicy, Marinated, Ready To Cook",Fresho,229.0,119.0,https://www.bigbasket.com/media/uploads/p/l/40231722_1-fresho-barbeque-pepper-chicken-cubes-juicy-fresh.jpg,250 g,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/40231722/fresho-barbeque-pepper-chicken-cubes-juicy-fresh-250-g-vaccum/
"Cake Rusk - Plain, 150 g + TGL Co.Kadak Masala Chai Instant Premix Tea, 196 g",Fresho Signature,528.0,386.22,https://www.bigbasket.com/media/uploads/p/l/1212899_1-fresho-signature-cake-rusk-plain-150-g-tgl-cokadak-masala-chai-instant-premix-tea-196-g.jpg,Combo,"Bakery, Cakes & Dairy",Rusks,https://www.bigbasket.com/pd/1212899/fresho-signature-cake-rusk-plain-150-g-tgl-cokadak-masala-chai-instant-premix-tea-196-g-combo/
"Organic Homestyle Garlic Pickle - North Style, No Added Preservatives, Tangy Flavour",IndiSecrets,149.0,99.0,https://www.bigbasket.com/media/uploads/p/l/40199940_5-indisecrets-organic-homestyle-garlic-pickle.jpg,250 g,Snacks & Branded Foods,Other Veg Pickle,https://www.bigbasket.com/pd/40199940/indisecrets-organic-homestyle-garlic-pickle-250-g/
"Mutton Goatkid - Curry Cut, From Whole Carcass, Tender & Juicy",Fresho,1458.0,1049.0,https://www.bigbasket.com/media/uploads/p/l/40227648_1-fresho-mutton-goatkid-curry-cut-from-whole-carcass-tender-juicy.jpg,1 kg,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/40227648/fresho-mutton-goatkid-curry-cut-from-whole-carcass-tender-juicy-1-kg/
"Mutton Goat Kid - Curry Cut, From Whole Carcass, Juicy & Tender, 14 To 18 pcs",Fresho,763.0,549.0,https://www.bigbasket.com/media/uploads/p/l/40227646_1-fresho-mutton-goatkid-curry-cut-from-whole-carcass-juicy-tender.jpg,500 g,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/40227646/fresho-mutton-goatkid-curry-cut-from-whole-carcass-juicy-tender-500-g/
"Mutton Goatkid - Curry Cut, From Whole Carcass, 5 To 7 pcs",Fresho,429.0,309.0,https://www.bigbasket.com/media/uploads/p/l/40227647_1-fresho-mutton-goatkid-curry-cut-from-whole-carcass.jpg,250 g,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/40227647/fresho-mutton-goatkid-curry-cut-from-whole-carcass-250-g/
Tilapia Fillet - Fresh & Flavourful,Fresho,235.0,169.0,https://www.bigbasket.com/media/uploads/p/l/40227701_3-fresho-tilapia-fillet-fresh-flavourful.jpg,250 g,"Eggs, Meat & Fish",Fresh Water Fish,https://www.bigbasket.com/pd/40227701/fresho-tilapia-fillet-fresh-flavourful-250-g/
Jeera Cookies,Tasties,25.0,21.0,https://www.bigbasket.com/media/uploads/p/l/40177082_5-tasties-jeera-cookies.jpg,75 g,Snacks & Branded Foods,Cookies,https://www.bigbasket.com/pd/40177082/tasties-jeera-cookies-75-g/
Jeera Cookies,Tasties,100.0,73.74,https://www.bigbasket.com/media/uploads/p/l/1208682_2-tasties-jeera-cookies.jpg,4x75 g,Snacks & Branded Foods,Cookies,https://www.bigbasket.com/pd/1208682/tasties-jeera-cookies-4x75-g/
Multigrain Bread Chips - Chilli Orange,GoodDiet,95.0,58.83,https://www.bigbasket.com/media/uploads/p/l/1208403_4-gooddiet-multigrain-bread-chips-chilli-orange.jpg,5x30 g,Gourmet & World Food,"Healthy, Baked Snacks",https://www.bigbasket.com/pd/1208403/gooddiet-multigrain-bread-chips-chilli-orange-5x30-g/
Multigrain Bread Chips - Chilli Orange,GoodDiet,19.0,16.15,https://www.bigbasket.com/media/uploads/p/l/40167623_5-gooddiet-multigrain-bread-chips-chilli-orange.jpg,30 g,Gourmet & World Food,"Healthy, Baked Snacks",https://www.bigbasket.com/pd/40167623/gooddiet-multigrain-bread-chips-chilli-orange-30-g/
Sugar Free Butter Cookies,Unibic,300.0,225.0,https://www.bigbasket.com/media/uploads/p/l/1212949_2-unibic-sugar-free-butter-cookies.jpg,6x75 g,Snacks & Branded Foods,Cookies,https://www.bigbasket.com/pd/1212949/unibic-sugar-free-butter-cookies-6x75-g/
Sugar Free Butter Cookies,Unibic,50.0,45.0,https://www.bigbasket.com/media/uploads/p/l/273862_7-unibic-sugar-free-butter-cookies.jpg,75 g,Snacks & Branded Foods,Cookies,https://www.bigbasket.com/pd/273862/unibic-sugar-free-butter-cookies-75-g/
Mini Samosa,Tasties,99.0,69.0,https://www.bigbasket.com/media/uploads/p/l/40160400_4-tasties-mini-samosa.jpg,200 g,Snacks & Branded Foods,Namkeen & Savoury Snacks,https://www.bigbasket.com/pd/40160400/tasties-mini-samosa-200-g/
Mini Samosa,Tasties,198.0,135.0,https://www.bigbasket.com/media/uploads/p/l/1216245_1-tasties-mini-samosa.jpg,2x200 g,Snacks & Branded Foods,Namkeen & Savoury Snacks,https://www.bigbasket.com/pd/1216245/tasties-mini-samosa-2x200-g/
Mini Samosa,Tasties,297.0,200.01,https://www.bigbasket.com/media/uploads/p/l/1216246_1-tasties-mini-samosa.jpg,3x200 g,Snacks & Branded Foods,Namkeen & Savoury Snacks,https://www.bigbasket.com/pd/1216246/tasties-mini-samosa-3x200-g/
Mini Samosa,Tasties,594.0,396.0,https://www.bigbasket.com/media/uploads/p/l/1216247_1-tasties-mini-samosa.jpg,6x200 g,Snacks & Branded Foods,Namkeen & Savoury Snacks,https://www.bigbasket.com/pd/1216247/tasties-mini-samosa-6x200-g/
Premium Wafer Bites - Strawberry,Tasties,85.0,49.0,https://www.bigbasket.com/media/uploads/p/l/40184546_3-tasties-premium-wafer-bites-strawberry.jpg,100 g,Snacks & Branded Foods,Cream Biscuits & Wafers,https://www.bigbasket.com/pd/40184546/tasties-premium-wafer-bites-strawberry-100-g/
Premium Wafer Bites - Strawberry,Tasties,170.0,90.0,https://www.bigbasket.com/media/uploads/p/l/1212220_1-tasties-premium-wafer-bites-strawberry.jpg,2x100 g,Snacks & Branded Foods,Cream Biscuits & Wafers,https://www.bigbasket.com/pd/1212220/tasties-premium-wafer-bites-strawberry-2x100-g/
"Mixed Chicken Pieces - Boneless, Antibiotic Residue-Free, 14 To 18 pcs",Fresho,360.0,259.0,https://www.bigbasket.com/media/uploads/p/l/10000924_11-fresho-mixed-chicken-pieces-boneless-antibiotic-residue-free-4-6-pcs.jpg,500 g,"Eggs, Meat & Fish",Fresh Chicken,https://www.bigbasket.com/pd/10000924/fresho-mixed-chicken-pieces-boneless-antibiotic-residue-free-4-6-pcs-500-g/
Buckwheat Flour,GoodDiet,285.0,195.0,https://www.bigbasket.com/media/uploads/p/l/40108936_7-gooddiet-buckwheat-flour.jpg,500 g,Gourmet & World Food,Flours & Pre-Mixes,https://www.bigbasket.com/pd/40108936/gooddiet-buckwheat-flour-500-g/
Natural Jaggery/Bella Powder,Slurrp Farm,250.0,175.0,https://www.bigbasket.com/media/uploads/p/l/40185318_4-slurrp-farm-natural-jaggery-powder.jpg,300 g,"Foodgrains, Oil & Masala",Sugar & Jaggery,https://www.bigbasket.com/pd/40185318/slurrp-farm-natural-jaggery-powder-300-g/
Sabzi Masala 100 g + Turmeric Powder 200 g,Catch,121.0,90.61,https://www.bigbasket.com/media/uploads/p/l/1213024_2-catch-sabzi-masala-100-g-turmeric-powder-200-g.jpg,Combo,"Foodgrains, Oil & Masala",Blended Masalas,https://www.bigbasket.com/pd/1213024/catch-sabzi-masala-100-g-turmeric-powder-200-g-combo/
"100% Belgian Dark Chocolate - with Apricot, 54% Cocoa Solids",Lindberg,189.0,119.0,https://www.bigbasket.com/media/uploads/p/l/40100825_10-lindberg-apricot-pure-belgian-dark-chocolate.jpg,50 g,Gourmet & World Food,International Chocolates,https://www.bigbasket.com/pd/40100825/lindberg-apricot-pure-belgian-dark-chocolate-50-g/
Apricot - Pure Belgian Dark Chocolate,Lindberg,378.0,226.1,https://www.bigbasket.com/media/uploads/p/l/1201381_1-lindberg-apricot-pure-belgian-dark-chocolate.jpg,2x50 g,Gourmet & World Food,International Chocolates,https://www.bigbasket.com/pd/1201381/lindberg-apricot-pure-belgian-dark-chocolate-2x50-g/
"Sardine Fish - Large, Whole Cleaned, Preservative Free, 10 To 15 pcs",Fresho,346.0,249.0,https://www.bigbasket.com/media/uploads/p/l/10000721_37-fresho-sardine-fish-large-whole-cleaned-preservative-free-8-12-pcs.jpg,500 g,"Eggs, Meat & Fish",Marine Water Fish,https://www.bigbasket.com/pd/10000721/fresho-sardine-fish-large-whole-cleaned-preservative-free-8-12-pcs-500-g/
HappyChef Durum Wheat Pasta-Farfalle 500g & Knorr Pizza-Pasta Sauce 200g,bb Combo,245.0,155.0,https://www.bigbasket.com/media/uploads/p/l/1221484_2-bb-combo-happychef-durum-wheat-pasta-farfalle-500g-knorr-pizza-pasta-sauce-200g.jpg,Combo,Gourmet & World Food,Pastas & Spaghetti,https://www.bigbasket.com/pd/1221484/bb-combo-happychef-durum-wheat-pasta-farfalle-500g-knorr-pizza-pasta-sauce-200g-combo/
Kolkata/Bengali Koi Fish - Whole Cleaned,Fresho,1403.0,1009.0,https://www.bigbasket.com/media/uploads/p/l/40120144_2-fresho-processed-cleaned-koi.jpg,1 kg,"Eggs, Meat & Fish",Fresh Water Fish,https://www.bigbasket.com/pd/40120144/fresho-processed-cleaned-koi-1-kg/
Kolkata/Bengali Koi Fish - Whole Cleaned,Fresho,374.0,269.0,https://www.bigbasket.com/media/uploads/p/l/40048859_1-fresho-processed-whole-koi.jpg,250 g,"Eggs, Meat & Fish",Fresh Water Fish,https://www.bigbasket.com/pd/40048859/fresho-processed-whole-koi-250-g/
"Kolkata/Bengali Koi Fish - Whole Cleaned, 6-8 pcs",Fresho,722.0,519.0,https://www.bigbasket.com/media/uploads/p/l/40048860_1-fresho-processed-whole-koi-preservative-free-6-8-pcs.jpg,500 g,"Eggs, Meat & Fish",Fresh Water Fish,https://www.bigbasket.com/pd/40048860/fresho-processed-whole-koi-preservative-free-6-8-pcs-500-g/
Chicken Seekh Kabab Regular,Fresho,345.0,241.5,https://www.bigbasket.com/media/uploads/p/l/40197960_4-fresho-chicken-seekh-kabab-regular.jpg,500 g,"Eggs, Meat & Fish",Chicken Sausages,https://www.bigbasket.com/pd/40197960/fresho-chicken-seekh-kabab-regular-500-g/
"Mutton Paya - Antibiotic Residue-Free, Growth Hormone-Free, Set Of 4",Fresho,791.0,569.0,https://www.bigbasket.com/media/uploads/p/l/20001002_3-fresho-mutton-paya-set-of-4-antibiotic-residue-free-growth-hormone-free.jpg,1 pc,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/20001002/fresho-mutton-paya-set-of-4-antibiotic-residue-free-growth-hormone-free-1-pc/
"Chicken Masala Powder - Exotic, Spices Blend, For Cooking",Catch,75.0,52.5,https://www.bigbasket.com/media/uploads/p/l/30006811_6-catch-chicken-masala.jpg,100 g,"Foodgrains, Oil & Masala",Blended Masalas,https://www.bigbasket.com/pd/30006811/catch-chicken-masala-100-g-carton/
"Chicken Masala Powder - Exotic, Spices Blend, For Cooking",Catch,40.0,28.0,https://www.bigbasket.com/media/uploads/p/l/30006812_3-catch-chicken-masala.jpg,50 g,"Foodgrains, Oil & Masala",Blended Masalas,https://www.bigbasket.com/pd/30006812/catch-chicken-masala-50-g-carton/
Chicken Masala,Catch,150.0,103.42,https://www.bigbasket.com/media/uploads/p/l/1212701_1-catch-chicken-masala.jpg,2x100 g,"Foodgrains, Oil & Masala",Blended Masalas,https://www.bigbasket.com/pd/1212701/catch-chicken-masala-2x100-g/
Five Famous Authentic Kerala Snacks,Tasties Origins,625.0,399.0,https://www.bigbasket.com/media/uploads/p/l/1221334_2-tasties-origins-5-famous-authentic-kerala-snacks.jpg,Combo,Snacks & Branded Foods,Namkeen & Savoury Snacks,https://www.bigbasket.com/pd/1221334/tasties-origins-5-famous-authentic-kerala-snacks-combo/
"Dark Fantasy - Vanilla Crème, Dark Crunchy Biscuit, With Smooth Cream",Sunfeast,80.0,60.0,https://www.bigbasket.com/media/uploads/p/l/40206759_3-sunfeast-dark-fantasy-cream-biscuit-vanilla-creme.jpg,300 g,Snacks & Branded Foods,Cream Biscuits & Wafers,https://www.bigbasket.com/pd/40206759/sunfeast-dark-fantasy-cream-biscuit-vanilla-creme-300-g/
Organic Sprouted Ragi Powder/Ragi Hittu,Slurrp Farm,300.0,210.0,https://www.bigbasket.com/media/uploads/p/l/40185321_4-slurrp-farm-organic-sprouted-ragi-powder.jpg,250 g,"Foodgrains, Oil & Masala",Organic Flours,https://www.bigbasket.com/pd/40185321/slurrp-farm-organic-sprouted-ragi-powder-250-g/
"Mutton Lamb - Boneless, Perfect For Curries, Fresh & Tender, 28 To 35 pcs",Fresho,2919.0,2099.0,https://www.bigbasket.com/media/uploads/p/l/40227616_1-fresho-mutton-lamb-boneless-for-curries-fresh-tender.jpg,1 kg,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/40227616/fresho-mutton-lamb-boneless-for-curries-fresh-tender-1-kg/
